industry	pcfId	hierarchyId	crossIndustryName	industryName
city-government	10044	1.2.1.1	Define current business	Define current city functions
city-government	10045	1.2.1.2	Formulate mission	Formulate city mission statement
city-government	10046	1.2.1.3	Communicate mission	Communicate city mission statement
city-government	10038	1.2.2	Define and evaluate strategic options to achieve the mission	Evaluate strategic options to achieve the objectives
city-government	19952	1.2.2.12	Develop innovation strategy	Develop innovation strategy and framework
city-government	10039	1.2.3	Set/Develop long-term enterprise strategy	Prioritize and select city strategies
city-government	10040	1.2.5	Coordinate and align cross-functional and process strategies	Coordinate and align functional and process strategies
city-government	10042	1.2.7	Develop and set organizational objectives	Develop and set city goals
city-government	19953	1.2.7.1	Identify organizational objectives	Identify organizational goals
city-government	19955	1.2.7.3	Monitor performance against objective	Monitor performance against goals
city-government	10043	1.2.8	Formulate business unit strategies	Formulate agency/department strategies
city-government	19958	1.2.8.3	Refine business unit strategies in support of organizational strategy	Refine business unit strategies in support of company strategy
city-government	10016	1.3	Develop and measure strategic initiatives	Set city agenda
city-government	10003	2.0	Develop and Manage Products and Services	Develop and Manage City Services
city-government	10061	2.1.1	Manage product and service portfolio	Manage city service portfolio
city-government	10063	2.1.1.1	Evaluate performance of existing products/services against market opportunities	Evaluate performance of existing city services
city-government	10066	2.1.1.3	Confirm alignment of product/service concepts with business strategy	Confirm alignment of city service concepts with the comprehensive plan
city-government	10074	2.1.1.3.3	Prioritize and select new product/service concepts	Prioritize and select new city service concepts
city-government	10067	2.1.1.4	Manage product and service life cycle	Manage city service life cycle
city-government	10077	2.1.1.5.1	Introduce new products/services	Introduce new city services
city-government	10078	2.1.1.5.2	Retire outdated products/services	Retire outdated and poor performing city services
city-government	10079	2.1.1.5.3	Identify and refine performance indicators	Identify and refine city performance indicators
city-government	10072	2.2.1.4	Assess feasibility of integrating new leading technologies into product/service concepts	Assess feasibility of integrating new city service concepts
city-government	10068	2.2.2.5	Identify potential improvements to existing products and services	Identify potential improvements to existing city services
city-government	10062	2.3	Develop products and services	Develop city services
city-government	19993	2.3.1	Design and prototype products and services	Design, build, and pilot city services
city-government	10083	2.3.1.1	Assign resources to product/service project	Assign resources to city service development project
city-government	10085	2.3.1.2	Develop product/service design specifications	Develop city service design specifications
city-government	10088	2.3.1.7	Build prototypes/proof of concepts	Build service proof of concept/pilot
city-government	10093	2.3.2.1	Prepare detailed market study	Prepare detailed feasibility study
city-government	10094	2.3.2.2	Conduct customer tests and interviews	Conduct constituent surveys and interviews
city-government	10095	2.3.2.3	Finalize product/service characteristics and business cases	Finalize service concept and goals
city-government	11418	2.3.3.5	Request engineering/process change	Request service design change
city-government	10004	3.0	Market and Sell Products and Services	Promote the City
city-government	10101	3.1	Understand markets, customers, and capabilities	Assess constituent needs and align to city capabilities
city-government	10106	3.1.1	Perform customer and market intelligence analysis	Perform constituent needs analysis
city-government	10108	3.1.1.1	Conduct customer and market research	Conduct constituent research
city-government	10114	3.1.1.1.1	Understand consumer needs and historical behaviors	Assess consumer needs and predict customer purchasing behavior
city-government	10109	3.1.1.2	Identify market segments	Identify constituent segments
city-government	10110	3.1.1.3	Analyze market and industry trends	Analyze demographic trends
city-government	10111	3.1.1.4	Analyze competing organizations, competitive/substitute products/services	Analyze competing organizations, competitive/substitute services
city-government	10112	3.1.1.5	Evaluate existing products/services	Evaluate existing services
city-government	10107	3.1.2	Evaluate and prioritize market opportunities	Evaluate and prioritize promotion opportunities
city-government	10116	3.1.2.1	Quantify market opportunities	Quantify promotional opportunities
city-government	10118	3.1.2.3	Prioritize opportunities consistent with capabilities and overall business strategy	Prioritize opportunities consistent with capabilities the comprehensive plan
city-government	10120	3.1.2.4.1	Test with customers/consumers	Perform opportunity testing with customers/consumers
city-government	10102	3.2	Develop marketing strategy	Develop promotional strategy
city-government	11168	3.2.1	Define offering and customer value proposition	Define constituent value proposition
city-government	16573	3.2.3.1	Establish channel-specific measures and targets	Establish channel-specific metrics and targets
city-government	16500	3.2.3.4	Analyze channel performance	Analyze performance
city-government	16501	3.2.3.5	Develop plan for channel improvements	Develop plan for improvements
city-government	20008	3.3	Develop and manage marketing plans	Develop and manage service promotional plans
city-government	10148	3.3.1	Establish goals, objectives, and measures for products/services by channel/segment	Establish goals, objectives, and metrics for services by channels/segments
city-government	10149	3.3.2	Establish marketing budgets	Establish promotional budgets
city-government	10155	3.3.2.1	Confirm marketing alignment to business strategy	Confirm promotion alignment to comprehensive plan
city-government	10156	3.3.2.2	Determine costs of marketing	Determine costs of promotion
city-government	10157	3.3.2.3	Create marketing budget	Create promotions budget
city-government	10174	3.3.5.1	Analyze customer revenue trend	Analyze constituent revenue trends
city-government	10175	3.3.5.2	Analyze customer attrition and retention rates	Analyze constituent attrition and retention rates
city-government	10176	3.3.5.3	Analyze customer metrics	Analyze constituent metrics
city-government	10177	3.3.5.4	Revise customer strategies, objectives, and plans based on metrics	Revise constituent strategies, objectives, and plans based on metrics
city-government	16629	3.3.8	Manage product marketing material	Manage product marketing content
city-government	10103	3.4	Develop sales strategy	Develop service enrollment strategy
city-government	10129	3.4.1	Develop sales forecast	Develop enrollment forecast
city-government	10135	3.4.1.2	Analyze sales trends and patterns	Analyze enrollment trends and patterns
city-government	10136	3.4.1.3	Generate sales forecast	Generate enrollment forecast
city-government	10130	3.4.2	Develop sales partner/alliance relationships	Develop partner/alliance relationships
city-government	10131	3.4.3	Establish overall sales budgets	Establish overall service revenue projections
city-government	10143	3.4.3.2	Calculate product revenue	Calculate service revenue
city-government	10146	3.4.3.5	Calculate net profit	Calculate net gain/loss
city-government	10132	3.4.4	Establish sales goals and measures	Establish service revenue goals and measures
city-government	10105	3.5	Develop and manage sales plans	Develop and manage service enrollment plans
city-government	10188	3.5.1.1	Identify potential customers	Identify potential service subscribers
city-government	10183	3.5.2	Manage customers and accounts	Manage service consumer/subscriber accounts
city-government	11174	3.5.2.4	Manage customer relationships	Manage consumer/subscriber relationships
city-government	10185	3.5.4	Manage sales orders	Manage service requests
city-government	10194	3.5.4.1	Accept and validate sales orders	Accept and validate service requests
city-government	10195	3.5.4.2	Collect and maintain account information	Collect and maintain service consumer/subscriber account information
city-government	10200	3.5.4.8	Handle sales order inquiries including post-order fulfillment transactions	Handle order inquiries including post-order fulfillment transactions
city-government	10187	3.5.5	Manage sales partners and alliances	Manage partners and alliances
city-government	10211	3.5.5.1	Provide sales and product/service training to sales partners/alliances	Provide enrollment training to partners/alliances
